,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,bitcoin
4561,200809,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,80762,Enplaned,80762,2008,September,83.78174751417771
4562,200809,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9879,Deplaned,9879,2008,September,51.29103367088591
4563,200809,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10075,Enplaned,10075,2008,September,53.00817059539271
4564,200810,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,A,4335,Deplaned,4335,2008,October,60.526199218648934
4565,200810,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,A,4197,Enplaned,4197,2008,October,15.825394002574889
4566,200810,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,Terminal 3,E,22245,Deplaned,22245,2008,October,43.32019866759905
4567,200810,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,20419,Enplaned,20419,2008,October,45.4367713912715
4568,200810,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,5936,Deplaned,5936,2008,October,12.8522553546902
4569,200810,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6801,Enplaned,6801,2008,October,84.16772261835777
4570,200810,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,11273,Deplaned,11273,2008,October,3.520386004706022
4571,200810,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,12120,Enplaned,12120,2008,October,32.25940440895075
4572,200810,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5265,Deplaned,5265,2008,October,1.3083158127565553
4573,200810,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8957,Enplaned,8957,2008,October,32.55933412459954
4574,200810,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6790,Deplaned,6790,2008,October,87.40700543643933
4575,200810,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6443,Enplaned,6443,2008,October,78.46170356477961
4576,200810,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,41823,Deplaned,41823,2008,October,17.74090680850834
4577,200810,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,41761,Enplaned,41761,2008,October,19.855371324316827
4578,200810,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7755,Deplaned,7755,2008,October,62.435810966891644
4579,200810,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,8124,Enplaned,8124,2008,October,32.47075346145649
4580,200810,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5855,Deplaned,5855,2008,October,9.757921030233717
4581,200810,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5941,Enplaned,5941,2008,October,0.5436925528727321
4582,200810,Allegiant Air,G4,Allegiant Air,G4,Domestic,US,Deplaned,Low Fare,Terminal 1,B,1274,Deplaned,1274,2008,October,44.250802503345945
4583,200810,Allegiant Air,G4,Allegiant Air,G4,Domestic,US,Enplaned,Low Fare,Terminal 1,B,1249,Enplaned,1249,2008,October,2.6825172014119714
4584,200810,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,147963,Deplaned,147963,2008,October,15.53286151765414
4585,200810,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,147346,Enplaned,147346,2008,October,31.054135253143812
4586,200810,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,4345,Deplaned,4345,2008,October,32.81105376338412
4587,200810,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,3961,Enplaned,3961,2008,October,95.466258605256
4588,200810,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4465,Deplaned,4465,2008,October,60.941980888773394
4589,200810,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,5019,Enplaned,5019,2008,October,20.813421466751635
4590,200810,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,17805,Deplaned,17805,2008,October,13.943568183851617
4591,200810,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19232,Enplaned,19232,2008,October,77.79225493121614
4592,200810,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,14645,Deplaned,14645,2008,October,68.27602301120221
4593,200810,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20077,Enplaned,20077,2008,October,89.97206102214437
4594,200810,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7543,Deplaned,7543,2008,October,64.21593257844788
4595,200810,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8953,Enplaned,8953,2008,October,48.45096994120753
4596,200810,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,66267,Deplaned,66267,2008,October,78.0823847476347
4597,200810,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,67025,Enplaned,67025,2008,October,11.865113510590962
4598,200810,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,10374,Deplaned,10374,2008,October,39.50097497316152
4599,200810,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,12518,Enplaned,12518,2008,October,4.089273093932344
4600,200810,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,14132,Deplaned,14132,2008,October,90.03424374780906
4601,200810,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,13757,Enplaned,13757,2008,October,11.866611167418295
4602,200810,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7103,Deplaned,7103,2008,October,50.85510827867628
4603,200810,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7391,Enplaned,7391,2008,October,2.0683743603410742
4604,200810,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,3314,Deplaned,3314,2008,October,9.460821226547889
4605,200810,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,2969,Enplaned,2969,2008,October,11.322619814913748
4606,200810,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6404,Deplaned,6404,2008,October,12.73034016200345
4607,200810,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6750,Enplaned,6750,2008,October,51.368010229980456
4608,200810,Jet Airways,9W,Jet Airways,9W,International,Asia,Deplaned,Other,International,A,4460,Deplaned,4460,2008,October,39.69577411887158
4609,200810,Jet Airways,9W,Jet Airways,9W,International,Asia,Enplaned,Other,International,A,3143,Enplaned,3143,2008,October,42.329173930218325
4610,200810,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,14084,Deplaned,14084,2008,October,33.9990330507595
4611,200810,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,13735,Enplaned,13735,2008,October,84.06672838504346
4612,200810,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,12120,Deplaned,12120,2008,October,34.98940339802967
4613,200810,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,12038,Enplaned,12038,2008,October,4.2331110057948536
4614,200810,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,3419,Deplaned,3419,2008,October,79.14013425357977
4615,200810,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4263,Enplaned,4263,2008,October,8.096203952770864
4616,200810,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,18231,Deplaned,18231,2008,October,32.005168088959046
4617,200810,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17829,Enplaned,17829,2008,October,24.862956102709344
4618,200810,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,7195,Deplaned,7195,2008,October,74.40881682060306
4619,200810,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,7751,Enplaned,7751,2008,October,32.952962339051595
4620,200810,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 3,E,2060,Deplaned,2060,2008,October,10.287936518559704
4621,200810,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 3,E,2060,Enplaned,2060,2008,October,48.69833402887653
4622,200810,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Other,Terminal 1,C,51060,Deplaned,51060,2008,October,95.02076389782063
4623,200810,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,51506,Enplaned,51506,2008,October,55.558919575184554
4624,200810,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Thru / Transit,Other,Terminal 1,C,483,Thru / Transit * 2,966,2008,October,79.353358753886
4625,200810,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,6285,Deplaned,6285,2008,October,72.4259986080685
4626,200810,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Other,International,A,6966,Enplaned,6966,2008,October,13.161431207153518
4627,200810,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8722,Deplaned,8722,2008,October,61.317134879247384
4628,200810,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9936,Enplaned,9936,2008,October,39.079367280161826
4629,200810,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,4375,Deplaned,4375,2008,October,24.175639017126173
4630,200810,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,5682,Enplaned,5682,2008,October,12.802957198817023
4631,200810,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,11881,Deplaned,11881,2008,October,66.64270993320058
4632,200810,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15592,Enplaned,15592,2008,October,41.2091848812298
4633,200810,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,10560,Deplaned,10560,2008,October,31.376849293468755
4634,200810,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,10278,Enplaned,10278,2008,October,19.984758838662376
4635,200810,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,95525,Deplaned,95525,2008,October,84.49624160766078
4636,200810,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,93312,Enplaned,93312,2008,October,7.138051148841351
4637,200810,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,1659,Deplaned,1659,2008,October,46.27784964709484
4638,200810,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10918,Deplaned,10918,2008,October,5.639589983509941
4639,200810,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11387,Enplaned,11387,2008,October,70.16026473832936
4640,200810,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,102549,Deplaned,102549,2008,October,41.50650262359179
4641,200810,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,102339,Enplaned,102339,2008,October,80.03231663532873
4642,200810,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,10,Thru / Transit * 2,20,2008,October,86.68018786546251
4643,200810,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,3721,Deplaned,3721,2008,October,9.50782358647796
4644,200810,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4265,Enplaned,4265,2008,October,41.348279133480425
4645,200810,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,73858,Deplaned,73858,2008,October,78.9732651050854
4646,200810,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,74375,Enplaned,74375,2008,October,61.95915411404551
4647,200810,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,58827,Deplaned,58827,2008,October,53.30260284621152
4648,200810,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,59098,Enplaned,59098,2008,October,73.03652715011066
4649,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,5765,Deplaned,5765,2008,October,75.01585327672173
4650,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,3561,Enplaned,3561,2008,October,58.60058992367995
4651,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,20851,Deplaned,20851,2008,October,1.4335711652174177
4652,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,20786,Enplaned,20786,2008,October,37.93000756537007
4653,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,138,Thru / Transit * 2,276,2008,October,84.79758354741779
4654,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,F,41947,Deplaned,41947,2008,October,91.93857056153392
4655,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,354222,Deplaned,354222,2008,October,42.512329733825126
4656,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,F,42018,Enplaned,42018,2008,October,49.88051309973955
4657,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,352917,Enplaned,352917,2008,October,40.25402771196925
4658,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4442,Thru / Transit * 2,8884,2008,October,67.14699574737992
4659,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,59867,Deplaned,59867,2008,October,56.75191909592482
4660,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,66927,Enplaned,66927,2008,October,10.03347865136619
4661,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2629,Thru / Transit * 2,5258,2008,October,88.98613583667614
4662,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,5719,Deplaned,5719,2008,October,83.89708364909075
4663,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7392,Enplaned,7392,2008,October,94.12275056798408
4664,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,536,Thru / Transit * 2,1072,2008,October,43.95972277657264
4665,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,14217,Deplaned,14217,2008,October,66.18862485518001
4666,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,15004,Enplaned,15004,2008,October,44.59806963847303
4667,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,30997,Deplaned,30997,2008,October,79.93077362472786
4668,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,30012,Enplaned,30012,2008,October,52.061742591658636
4669,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,436,Thru / Transit * 2,872,2008,October,91.71308933437902
4670,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3169,Deplaned,3169,2008,October,36.37589166226365
4671,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,3401,Enplaned,3401,2008,October,20.200602310257654
4672,200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,81,Thru / Transit * 2,162,2008,October,1.2944239082400277
